Date,Event Description,Country,Country ISO,Admin 1,Latitude,Longitude,Geo Precision,Location of event,Reported Perpetrator,Reported Perpetrator Name,Weapon Carried/Used,Type of education facility,Attacks on Schools,Attacks on Universities,Military Occupation of Education facility,Arson attack on education facility,Forced Entry into education facility,Damage/Destruction To Ed facility Event,Attacks on Students and Teachers,Educators Killed,Educators Injured,Educators Kidnapped,Educators Arrested,Students Attacked in School,Students Killed,Students Injured,Students Kidnapped,Students Arrested,Sexual Violence Affecting School Age Children,SiND Event ID
8/16/23,August 2023: Three teachers and two students were injured in a drone attack on a primary school by the Karen National Union and the PDF.,Myanmar,MMR,Bago Region,17.9532219,96.7259854,(2) 25 km Precision ,Education Building ,Multiple,"KNU Karen National Union (Myanmar), People's Defence Force (Myanmar)",Aerial Bomb: Drone,Primary School,1,0,0,0,0,1,TRUE,0,3,0,0,5,0,2,0,0,0,41118
8/16/23,August 2023: Russian forces hit an educational institution.,Ukraine,UKR,Kherson Oblast,46.6401295,32.6143922,"(3) District, Communicipality or Commune ",Education Building ,Foreign Forces - Military,Armed Forces of the Russian Federation,Aerial Bomb: Plane,School: No Further Details,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,41021
8/15/23,August 2023: A junta forces drone missile hit the School of Economics.,Myanmar,MMR,Sagaing Region,22.1155137,95.136858,(2) 25 km Precision ,Education Building ,Other,Myanmar Armed Forces,Aerial Bomb: Drone,University,0,1,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,41123
8/15/23,August 2023: A school was occupied by the Russian military.,Syria,SYR,Aleppo Governorate,36.19924,37.1637253,"(3) District, Communicipality or Commune ",Education Building ,Foreign Forces - Military,Armed Forces of the Russian Federation,Firearms,School: No Further Details,1,0,1,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,62509
8/15/23,August 2023: The Unicorn Guerrilla Force used drone missiles to attack junta forces stationed at a school.,Myanmar,MMR,Sagaing Region,21.8774215,95.9839956,"(3) District, Communicipality or Commune ",Education Building ,NSA,Unidentified Armed Actor,Aerial Bomb: Drone,School: No Further Details,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,40726
8/15/23,"August 2023: A Russian missile fell into the yard of a kindergarten, destroying it.",Ukraine,UKR,Volyn Oblast,50.7450733,25.320078,"(3) District, Communicipality or Commune ",Education Building ,Foreign Forces - Military,Armed Forces of the Russian Federation,Aerial Bomb: Missile,Pre-School,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,40745
8/15/23,August 2023: A school was occupied by the Russian military.,Syria,SYR,Ar-Raqqa Governorate,36.38342524,38.86340005,(2) 25 km Precision ,Education Building ,Foreign Forces - Military,Armed Forces of the Russian Federation,Firearms,School: No Further Details,1,0,1,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,62510
8/14/23,August 2023: A teacher arrested by junta forces.,Myanmar,MMR,Mandalay,21.97535,96.094599,(2) 25 km Precision ,Unspecified Location,Other,Myanmar Armed Forces,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,0,0,0,1,0,0,0,0,0,0,41295
8/14/23,"August 2023: Two teachers were shot and killed and the vice-principal was injured when gunmen invaded a school. 
",Nigeria,NGA,Plateau State,9.633249,8.766667,(2) 25 km Precision ,Education Building ,Criminal,Unidentified Armed Actor,Firearms,Secondary School,1,0,0,0,1,0,TRUE,2,1,0,0,3,0,0,0,0,0,41139
8/13/23,August 2023: A teacher arrested by junta forces.,Myanmar,MMR,Sagaing Region,22.5666618,95.6999989,"(3) District, Communicipality or Commune ",Unspecified Location,Other,Myanmar Armed Forces,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,0,0,0,1,0,0,0,0,0,0,41293
8/13/23,August 2023: A school was damaged and four civilians were injured in an aerial attack by Military Council troops.,Myanmar,MMR,Sagaing Region,22.3680785,95.7880232,(2) 25 km Precision ,Education Building ,Other,Myanmar Armed Forces,Aerial Bomb: Plane,Secondary School,1,0,0,0,0,1,TRUE,0,0,0,0,4,0,0,0,0,0,40977
8/13/23,August 2023: A school was attacked by the Myanmar military air force during a wider attack on the area.,Myanmar,MMR,Sagaing Region,22.235871,95.8627399,(2) 25 km Precision ,Education Building ,Other,Myanmar Armed Forces,Firearms,School: No Further Details,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,40281
8/13/23,August 2023: Police and Pyu Sawhti forces stationed at a school.,Myanmar,MMR,Magway,21.6095022,94.8591521,(2) 25 km Precision ,Education Building ,Multiple,"Myanmar Police Force, Pyu Saw Htee (Myanmar)",Firearms,School: No Further Details,1,0,1,0,1,0,FALSE,0,0,0,0,0,0,0,0,0,0,41294
8/13/23,"August 2023: Israeli settlers vandalised a school, which has been pending demolition by Israeli authorities since 2020.",OPT,PSE,West Bank,0,0,censored,Education Building ,Civilian,Israeli settlers,"Stones, Sticks and Gravel",School: No Further Details,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,41378
8/13/23,August 2023: A school was damaged and two teenagers were killed when a military junta shell exploded inside the building.,Myanmar,MMR,Bago Region,18.32733,96.76947,"(3) District, Communicipality or Commune ",Education Building ,Other,Myanmar Armed Forces,Shelling,Secondary School,1,0,0,0,0,1,TRUE,0,0,0,0,2,2,0,0,0,0,40615
8/12/23,August 2023: Junta forces stationed inside an educational institute were attacked by allied forces.,Myanmar,MMR,Sagaing Region,22.1182175,95.1324747,(2) 25 km Precision ,Education Building ,NSA,Unidentified Armed Actor,Firearms,School: No Further Details,1,0,0,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,41292
8/12/23,"August 2023: A school was damaged and six civilians, including two children aged 5 and 10 years were killed by heavy artillery fire in an attack on the village by junta forces.",Myanmar,MMR,Sagaing Region,23.2851079,95.70235253,"(3) District, Communicipality or Commune ",Education Building ,Other,Myanmar Armed Forces,Artillery,School: No Further Details,1,0,0,0,0,1,TRUE,0,0,0,0,6,0,0,0,0,0,41028
8/12/23, August 2023: A university suspended its activities when police threw tear gas inside its grounds during a student protest.,DRC,COD,Ituri,1.5540248,30.2481347,(2) 25 km Precision ,Education Building ,Police,DRC National Police,"Tasers, Live and Rubber Bullets",University,0,1,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0,0,64921
8/11/23,"August 2023: De-miners unearthed 2,116 pieces of unexploded ordnance at a school, in result the school was closed temporarily.",Cambodia,KHM,Kratie,12.80108828,106.0624098,(2) 25 km Precision ,Education Building ,No Information,No Information,Mine,Secondary School,0,0,1,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,41170
8/11/23,August 2023: Four civilians were shot and killed and a school was burned down by PDF members.,Myanmar,MMR,Mandalay,21.9812746,96.082375,"(4) Province, State, Governorate ",Education Building ,Other,People's Defence Force (Myanmar),Arson,School: No Further Details,1,0,0,1,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,41214
8/11/23,August 2023: A university teacher was kidnapped and tortured by RSF.,Sudan,SDN,Khartoum State,15.64287418,32.46323425,"(3) District, Communicipality or Commune ",Unspecified Location,Vigilante,Rapid Support Forces,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,0,0,1,0,0,0,0,0,0,0,41149
8/10/23,August 2023: A teacher was detained by military intelligence without reason. ,Sudan,SDN,South Kordofan State,11.0085934,29.7155751,"(3) District, Communicipality or Commune ",Unspecified Location,Police,National Intelligence and Security Services (Sudan),Firearms,Not Applicable,0,0,0,0,0,0,FALSE,0,0,0,1,0,0,0,0,0,0,41148
8/10/23,August 2023: Junta soldiers stationed at a school.,Myanmar,MMR,Tanintharyi Region,11.92110315,99.0964489,"(4) Province, State, Governorate ",Education Building ,Other,Myanmar Armed Forces,Firearms,School: No Further Details,1,0,1,0,1,0,FALSE,0,0,0,0,0,0,0,0,0,0,41182
8/10/23,"August 2023: A school was set on fire, fields were destroyed, and goods were looted by Mayi Mayi Bakata Katanga. ",DRC,COD,Tanganyika,-5.9577181,28.0117894,"(3) District, Communicipality or Commune ",Education Building ,NSA,Mayi Mayi (DRC),Arson,School: No Further Details,1,0,0,1,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,41033
8/9/23,09 August 2023: A kindergarten was hit with a mortar fired by Russian forces. ,Ukraine,UKR,Kherson Oblast,46.6401295,32.6143922,"(3) District, Communicipality or Commune ",Education Building ,Foreign Forces - Military,Armed Forces of the Russian Federation,Mortar,Pre-School,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,41822
8/9/23,August 2023: Policemen and military council troops were stationed at a high school.,Myanmar,MMR,Bago Region,18.483333,96.433333,(2) 25 km Precision ,Education Building ,Other,Myanmar Armed Forces,Firearms,Secondary School,1,0,1,0,1,0,FALSE,0,0,0,0,0,0,0,0,0,0,41175
8/8/23,August 2023: A military council stationed at a school was attacked with rockets.,Myanmar,MMR,Magway,21.18825317,94.77321679,(2) 25 km Precision ,Education Building ,Other,People's Defence Force (Myanmar),Rocket,School: No Further Details,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,41174
8/8/23,August 2023: A teacher was killed and another was injured in an attack by militants who also stole a motorbike. ,Cameroon,CMR,Far-North,10.6033083,14.3281625,"(3) District, Communicipality or Commune ",Unspecified Location,NSA,Islamic State West Africa Province,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,1,1,0,0,0,0,0,0,0,0,41032
8/8/23,August 2023: A teacher and two civilians were kidnapped by an armed group. ,Mali,MLI,Koulikoro,14.1988864,-6.9248304,"(3) District, Communicipality or Commune ",Unspecified Location,NSA,Unidentified Armed Actor,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,0,0,1,0,0,0,0,0,0,0,41039
8/8/23,August 2023: A pregnant teacher and her unborn child were killed by unidentified perpetrators. ,Afghanistan,AFG,Kunduz Province,37.0982618,68.8420429,(2) 25 km Precision ,Unspecified Location,No Information,No Information,Knife,Not Applicable,0,0,0,0,0,0,FALSE,1,1,0,0,0,0,0,0,0,0,41151
8/7/23,"August 2023: A joint force of the SAF and police attacked and beat 120-150 students inside a dormitory. The security forces looted, beat and displaced them.",Sudan,SDN,North Kordofan State,13.17996295,30.21906244,(2) 25 km Precision ,Education Building ,Multiple,"Sudanese Armed Forces, Sudan Police Force",Firearms,University,0,1,0,0,1,0,TRUE,0,0,0,0,120,0,120,0,0,0,41146
8/7/23,August 2023: A teacher was killed and a civilian was injured.,DRC,COD,South Kivu,-3.01216335,28.92208736,(2) 25 km Precision ,Unspecified Location,No Information,No Information,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,1,0,0,0,0,0,0,0,0,0,41034
8/7/23,August 2023: a teacher and two others were reportedly kidnapped and a civilian injured by dahalo members. ,Madagascar,MDG,Province de Mahajanga,-17.6218958,47.8421083,(2) 25 km Precision ,Unspecified Location,Criminal,Criminal,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,0,0,1,0,0,0,0,0,0,0,41138
8/6/23,August 2023: the entrance of a university sustained damages caused by a car that appears to have been set on fire. ,Sudan,SDN,Khartoum State,15.53117805,32.56669374,(2) 25 km Precision ,Education Building ,No Information,No Information,Arson,University,0,1,0,1,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,41144
8/5/23,August 2023: Two educators were arrested by junta forces.,Myanmar,MMR,Shan State,21.248103,96.867314,(2) 25 km Precision ,Unspecified Location,Other,Myanmar Armed Forces,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,0,0,0,2,0,0,0,0,0,0,41173
8/5/23,August 2023: A teacher was killed by unidentified masked men over blasphemy accusations by his madrasah students.,Pakistan,PAK,Balochistan,26.0027894,63.0505609,"(3) District, Communicipality or Commune ",Unspecified Location,No Information,No Information,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,1,0,0,0,0,0,0,0,0,0,41359
8/3/23,As reported in August 2023: A university was used as military barracks by paramilitary soldiers.,Sudan,SDN,Khartoum State,15.57619615,32.55793599,(2) 25 km Precision ,Education Building ,Vigilante,Paramilitary force,Firearms,University,0,0,1,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,63295
8/3/23,August 2023: A university teacher was killed.,Ethiopia,ETH,"Southern Nations, Nationalities, and Peoples",6.315298538,37.37530942,"(4) Province, State, Governorate ",Unspecified Location,No Information,No Information,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,1,0,0,0,0,0,0,0,0,0,41035
8/3/23,August 2023: A teacher was kidnapped by unidentified perpetrators and released 2 days later. ,Colombia,COL,RAP Gran Santander,8.7828443,-72.8988647,"(3) District, Communicipality or Commune ",Unspecified Location,No Information,No Information,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,0,0,1,0,0,0,0,0,0,0,41411
8/2/23,"August 2023: During fighting between junta forces and Ta'ang National Liberation Army, a bomb exploded next to a school.",Myanmar,MMR,Shan State,23.9978074,97.9012716,"(3) District, Communicipality or Commune ",Education Building ,Multiple,"Myanmar Armed Forces, Ta'ang National Liberation Army",Unspecified Explosive,School: No Further Details,1,0,0,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,40972
8/2/23,August 2023: More than 20 activists were attacked by opposition activists at a university campus. ,Bangladesh,BGD,Dhaka Division,23.7644025,90.389015,(2) 25 km Precision ,Education Building ,NSA,Bangladesh Chhatra League,Firearms,University,0,1,0,0,1,0,FALSE,0,0,0,0,0,0,0,0,0,0,41152
7/31/23,July 2023: A university was shelled and torched by RSF and Arab militias. Several civilians were killed.,Sudan,SDN,West Darfur,13.44438779,22.44232132,(2) 25 km Precision ,Education Building ,Vigilante,Rapid Support Forces,Shelling,University,0,1,0,1,0,1,TRUE,0,0,0,0,5,0,0,0,0,0,40653
7/29/23,July 2023: An educational facility was destroyed in a Russian missile attack.,Ukraine,UKR,Sumy Oblast,50.9119775,34.8027723,"(3) District, Communicipality or Commune ",Education Building ,Foreign Forces - Military,Armed Forces of the Russian Federation,Missile,School: No Further Details,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,40836
7/29/23,July 2023: Five people were killed in a PDF attack against junta stationed in a village school.,Myanmar,MMR,Mandalay,21.098669,95.64698,(2) 25 km Precision ,Education Building ,Multiple,"Myanmar Armed Forces, People's Defence Force (Myanmar)",Firearms,School: No Further Details,1,0,0,0,1,1,FALSE,0,0,0,0,0,0,0,0,0,0,40815
7/29/23,"29 July: In the Ain Al Hilweh Palestinian Refugee Camp, near Sidon city, district and governorate, a heavily fortified complex of four UNRWA schools were invaded by al-Shabaab al-Muslim militants. The schools was damaged,13 people were killed, and 40 others were wounded. Around 2,000 people were displaced, and up to 400 houses were destroyed. _x000D_
On 02 August, a preliminary ceasefire was established, but clashes resumed later that evening, prompting a renewed, although fragile, ceasefire the next day.",Lebanon,LBN,South Governorate,0,0,censored by HDX,Education Building ,NSA,Al-Shabaab,Firearms,School: No Further Details,1,0,0,0,1,0,TRUE,0,0,0,0,53,0,0,0,0,0,42697
7/29/23,July 2023; Head an Education Office was shot and killed by an armed group. Six other civilians were injured. ,Ethiopia,ETH,Amhara Region,11.98693514,39.33113691,"(3) District, Communicipality or Commune ",Unspecified Location,NSA,Unidentified Armed Actor,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,1,0,0,0,0,0,0,0,0,0,40641
7/29/23,July 2023: Educational Institution destroyed after security forces deactivated an explosive device that was thrown inside the school.,Colombia,COL,RAP Pacífico,2.9543543,-76.6948801,(2) 25 km Precision ,Education Building ,Multiple,No Information,"Hand Grenade, Not Applicable: No Direct Violence",Primary School,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,40958
7/28/23,July 2023: A teacher and eight civilians were arrested by junta forces. ,Myanmar,MMR,Mon State,17.2142678,97.2318618,(2) 25 km Precision ,Unspecified Location,Other,Myanmar Armed Forces,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,0,0,0,1,0,0,0,0,0,0,40814
7/27/23,"July 2023: A teacher, student parents, and two students who were studying at an interim education school of the NUG were arrested by junta forces.",Myanmar,MMR,Sagaing Region,21.8774215,95.9839956,"(3) District, Communicipality or Commune ",Unspecified Location,Other,Myanmar Armed Forces,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,0,0,0,1,0,0,0,0,2,0,41172
7/27/23,July 2023: A former teacher was allegedly accused of being an NPA militant and shot and killed in a military operation. A news network reported that the former teacher was targeted for his role as an educator.,Philippines,PHL,Soccsksargen,6.5509154,124.0864134,(2) 25 km Precision ,Unspecified Location,Other,Armed Forces of the Philippines,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,1,0,0,0,0,0,0,0,0,0,64096
7/26/23,July 2023: A school belonging to Bedouin Palestinians was demolished by Israeli military forces.,OPT,PSE,West Bank,0,0,censored,Education Building ,Host Government: Military,Israeli Defence Forces,No Information on the Weapon Used,School: No Further Details,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,40954
7/25/23,July 2023: police arrested activists at a school. Seven bomb-like objects were recovered from their possession. ,Bangladesh,BGD,Khulna Division,23.6436608,88.846448,(2) 25 km Precision ,Education Building ,Police,Bangladesh Police,Firearms,School: No Further Details,1,0,0,0,1,0,FALSE,0,0,0,0,0,0,0,0,0,0,40764
7/24/23,July 2023: kindergarten taken over and turned into a Russian field hospital.,Ukraine,UKR,Kherson Oblast,46.551144,32.925629,(2) 25 km Precision ,Education Building ,Foreign Forces - Military,Armed Forces of the Russian Federation,Firearms,Pre-School,1,0,1,0,1,0,FALSE,0,0,0,0,0,0,0,0,0,0,40833
7/22/23,July 2023: A teacher was killed amid fighting. ,Sudan,SDN,South Darfur State,12.04200671,24.86475953,(2) 25 km Precision ,Unspecified Location,No Information,No Information,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,1,0,0,0,0,0,0,0,0,0,40652
